event_id,session_id,event_type,severity,timestamp,duration_seconds,is_flagged
429,39,audio_spike,info,2026-08-30 17:55:30.346526,0,False
430,40,tab_switch,warning,2026-08-29 14:53:55.150399,0,True
431,40,tab_switch,warning,2026-08-29 14:43:43.150399,0,True
432,40,tab_switch,warning,2026-08-29 15:26:13.150399,0,True
433,40,tab_switch,warning,2026-08-29 15:20:43.150399,0,True
434,40,tab_switch,warning,2026-08-29 14:55:49.150399,0,True
435,40,tab_switch,warning,2026-08-29 14:30:45.150399,0,True
436,40,focus_loss,warning,2026-08-29 15:18:37.150399,13,True
437,40,focus_loss,warning,2026-08-29 15:15:55.150399,18,True
438,40,focus_loss,warning,2026-08-29 14:53:48.150399,28,True
439,40,focus_loss,warning,2026-08-29 15:13:05.150399,15,True
440,40,focus_loss,warning,2026-08-29 15:23:48.150399,28,True
441,40,focus_loss,warning,2026-08-29 14:38:10.150399,23,True
442,40,face_absent,warning,2026-08-29 15:01:35.150399,42,True
443,40,face_absent,warning,2026-08-29 14:30:18.150399,42,True
444,40,audio_spike,info,2026-08-29 14:36:24.150399,0,False
445,40,audio_spike,info,2026-08-29 15:02:04.150399,0,False
446,40,audio_spike,info,2026-08-29 15:08:04.150399,0,False
447,41,focus_loss,info,2026-09-01 04:22:35.232334,16,False
448,41,focus_loss,info,2026-09-01 04:44:06.232334,5,False
449,41,face_absent,warning,2026-09-01 04:30:08.232334,5,True
450,42,tab_switch,info,2026-08-29 01:26:40.096652,0,False
451,42,tab_switch,info,2026-08-29 01:47:50.096652,0,False
452,42,focus_loss,info,2026-08-29 01:56:53.096652,25,False
453,42,face_absent,warning,2026-08-29 01:38:21.096652,26,True
454,42,audio_spike,info,2026-08-29 01:41:59.096652,0,False
455,43,tab_switch,warning,2026-09-07 18:19:52.349283,0,True
456,43,tab_switch,warning,2026-09-07 17:07:04.349283,0,True
457,43,tab_switch,warning,2026-09-07 17:53:55.349283,0,True
458,43,tab_switch,warning,2026-09-07 17:16:03.349283,0,True
459,43,tab_switch,warning,2026-09-07 17:34:14.349283,0,True
460,43,tab_switch,warning,2026-09-07 16:57:18.349283,0,True
461,43,tab_switch,warning,2026-09-07 16:59:37.349283,0,True
462,43,tab_switch,warning,2026-09-07 17:37:38.349283,0,True
463,43,tab_switch,warning,2026-09-07 17:01:00.349283,0,True
464,43,tab_switch,warning,2026-09-07 17:33:24.349283,0,True
465,43,focus_loss,warning,2026-09-07 17:44:31.349283,14,True
466,43,focus_loss,warning,2026-09-07 17:13:13.349283,16,True
467,43,focus_loss,warning,2026-09-07 18:05:52.349283,10,True
468,43,focus_loss,warning,2026-09-07 18:10:37.349283,16,True
469,43,focus_loss,warning,2026-09-07 17:17:56.349283,24,True
470,43,focus_loss,warning,2026-09-07 17:17:15.349283,8,True
471,43,focus_loss,warning,2026-09-07 18:16:33.349283,5,True
472,43,focus_loss,warning,2026-09-07 17:45:34.349283,30,True
473,43,focus_loss,warning,2026-09-07 17:26:13.349283,22,True
474,43,focus_loss,warning,2026-09-07 18:12:58.349283,18,True
475,43,face_absent,warning,2026-09-07 17:12:53.349283,75,True
476,43,face_absent,warning,2026-09-07 17:25:03.349283,75,True
477,43,face_absent,warning,2026-09-07 17:56:18.349283,76,True
478,43,multi_face,critical,2026-09-07 18:20:26.349283,0,True
479,43,multi_face,critical,2026-09-07 17:28:01.349283,0,True
480,43,audio_spike,info,2026-09-07 17:56:05.349283,0,False
481,43,audio_spike,info,2026-09-07 17:28:12.349283,0,False
482,43,audio_spike,info,2026-09-07 16:54:37.349283,0,False
483,44,face_absent,warning,2026-09-07 05:11:33.435137,27,True
484,44,audio_spike,info,2026-09-07 04:56:53.435137,0,False
485,45,tab_switch,info,2026-08-24 13:51:03.610049,0,False
486,45,focus_loss,info,2026-08-24 14:28:34.610049,10,False
487,45,face_absent,warning,2026-08-24 14:54:35.610049,29,True
488,45,audio_spike,info,2026-08-24 14:25:30.610049,0,False
489,46,focus_loss,info,2026-09-09 19:42:47.870339,21,False
490,46,focus_loss,info,2026-09-09 20:43:55.870339,22,False
491,46,face_absent,warning,2026-09-09 20:15:10.870339,22,True
492,47,tab_switch,info,2026-09-03 15:27:54.510176,0,False
493,47,face_absent,warning,2026-09-03 16:01:27.510176,44,True
494,47,audio_spike,info,2026-09-03 15:25:11.510176,0,False
495,48,focus_loss,info,2026-09-07 07:44:41.921742,12,False
496,48,focus_loss,info,2026-09-07 07:50:44.921742,26,False
497,48,face_absent,warning,2026-09-07 07:34:22.921742,13,True
498,49,tab_switch,warning,2026-09-05 00:33:48.869508,0,True
499,49,tab_switch,warning,2026-09-05 00:21:03.869508,0,True
500,49,tab_switch,warning,2026-09-05 00:24:02.869508,0,True
501,49,tab_switch,warning,2026-09-05 00:08:46.869508,0,True
502,49,tab_switch,warning,2026-09-05 00:32:53.869508,0,True
503,49,focus_loss,warning,2026-09-05 00:10:31.869508,5,True
504,49,focus_loss,warning,2026-09-05 00:16:19.869508,27,True
505,49,focus_loss,warning,2026-09-05 00:28:02.869508,30,True
506,49,focus_loss,warning,2026-09-05 00:38:57.869508,30,True
507,49,focus_loss,warning,2026-09-05 00:07:04.869508,14,True
508,49,focus_loss,warning,2026-09-05 00:27:51.869508,28,True
509,49,focus_loss,warning,2026-09-05 00:18:58.869508,3,True
510,49,face_absent,warning,2026-09-05 00:37:32.869508,31,True
511,49,face_absent,warning,2026-09-05 00:09:21.869508,31,True
512,49,face_absent,warning,2026-09-05 00:31:57.869508,32,True
513,49,audio_spike,info,2026-09-05 00:26:04.869508,0,False
514,49,audio_spike,info,2026-09-05 00:18:48.869508,0,False
515,50,tab_switch,warning,2026-08-30 20:48:40.697245,0,True
516,50,tab_switch,warning,2026-08-30 21:27:10.697245,0,True
517,50,tab_switch,warning,2026-08-30 20:34:06.697245,0,True
518,50,tab_switch,warning,2026-08-30 21:32:18.697245,0,True
519,50,tab_switch,warning,2026-08-30 20:12:30.697245,0,True
520,50,tab_switch,warning,2026-08-30 21:30:38.697245,0,True
521,50,tab_switch,warning,2026-08-30 21:07:16.697245,0,True
522,50,tab_switch,warning,2026-08-30 20:45:08.697245,0,True
523,50,focus_loss,warning,2026-08-30 20:59:37.697245,23,True
524,50,focus_loss,warning,2026-08-30 20:22:58.697245,6,True
525,50,focus_loss,warning,2026-08-30 20:08:57.697245,4,True
526,50,focus_loss,warning,2026-08-30 21:11:08.697245,12,True
527,50,focus_loss,warning,2026-08-30 20:17:09.697245,6,True
528,50,focus_loss,warning,2026-08-30 21:17:16.697245,10,True
529,50,focus_loss,warning,2026-08-30 20:56:56.697245,7,True
530,50,focus_loss,warning,2026-08-30 20:54:32.697245,17,True
531,50,focus_loss,warning,2026-08-30 21:17:38.697245,24,True
532,50,face_absent,warning,2026-08-30 21:01:06.697245,48,True
533,50,face_absent,warning,2026-08-30 21:24:04.697245,48,True
534,50,face_absent,warning,2026-08-30 20:24:58.697245,48,True
535,50,face_absent,warning,2026-08-30 21:00:31.697245,48,True
536,50,multi_face,critical,2026-08-30 20:17:24.697245,0,True
537,50,multi_face,critical,2026-08-30 21:10:41.697245,0,True
538,50,multi_face,critical,2026-08-30 21:27:56.697245,0,True
539,50,audio_spike,warning,2026-08-30 20:59:36.697245,0,True
540,50,audio_spike,warning,2026-08-30 20:42:04.697245,0,True
541,50,audio_spike,warning,2026-08-30 20:08:21.697245,0,True
542,50,audio_spike,warning,2026-08-30 20:54:28.697245,0,True
543,50,audio_spike,warning,2026-08-30 20:33:32.697245,0,True
544,50,audio_spike,warning,2026-08-30 21:04:25.697245,0,True
545,50,audio_spike,warning,2026-08-30 21:04:35.697245,0,True
546,51,tab_switch,warning,2026-09-05 12:24:26.371068,0,True
547,51,tab_switch,warning,2026-09-05 12:18:33.371068,0,True
548,51,tab_switch,warning,2026-09-05 12:13:56.371068,0,True
549,51,tab_switch,warning,2026-09-05 12:36:38.371068,0,True
550,51,tab_switch,warning,2026-09-05 12:11:51.371068,0,True
551,51,tab_switch,warning,2026-09-05 12:20:04.371068,0,True
552,51,tab_switch,warning,2026-09-05 12:49:24.371068,0,True
553,51,tab_switch,warning,2026-09-05 12:49:15.371068,0,True
554,51,focus_loss,warning,2026-09-05 12:07:03.371068,22,True
555,51,focus_loss,warning,2026-09-05 12:28:22.371068,4,True
556,51,focus_loss,warning,2026-09-05 12:14:11.371068,10,True
557,51,focus_loss,warning,2026-09-05 12:44:08.371068,28,True
558,51,focus_loss,warning,2026-09-05 12:10:17.371068,9,True
559,51,focus_loss,warning,2026-09-05 12:43:26.371068,29,True
560,51,focus_loss,warning,2026-09-05 12:45:37.371068,9,True
561,51,focus_loss,warning,2026-09-05 12:21:30.371068,9,True
562,51,focus_loss,warning,2026-09-05 12:15:40.371068,13,True
563,51,focus_loss,warning,2026-09-05 12:46:17.371068,28,True
564,51,focus_loss,warning,2026-09-05 12:24:31.371068,3,True
565,51,face_absent,warning,2026-09-05 12:15:28.371068,72,True
566,51,face_absent,warning,2026-09-05 12:14:28.371068,72,True
567,51,face_absent,warning,2026-09-05 12:42:28.371068,73,True
568,51,face_absent,warning,2026-09-05 12:22:42.371068,73,True
569,51,face_absent,warning,2026-09-05 12:17:30.371068,73,True
570,51,multi_face,critical,2026-09-05 12:13:06.371068,0,True
571,51,audio_spike,warning,2026-09-05 12:07:21.371068,0,True
572,51,audio_spike,warning,2026-09-05 12:14:35.371068,0,True
573,51,audio_spike,warning,2026-09-05 12:06:36.371068,0,True
574,51,audio_spike,warning,2026-09-05 12:30:03.371068,0,True
575,51,audio_spike,warning,2026-09-05 12:21:50.371068,0,True
576,51,audio_spike,warning,2026-09-05 12:45:47.371068,0,True
577,52,tab_switch,info,2026-09-09 21:48:39.677200,0,False
578,52,face_absent,warning,2026-09-09 22:16:49.677200,31,True
579,53,tab_switch,info,2026-08-27 17:20:24.261909,0,False
580,53,tab_switch,info,2026-08-27 16:41:22.261909,0,False
581,53,focus_loss,info,2026-08-27 17:31:53.261909,26,False
582,53,focus_loss,info,2026-08-27 17:23:23.261909,30,False
583,53,face_absent,warning,2026-08-27 17:14:00.261909,33,True
584,54,focus_loss,info,2026-09-06 22:49:54.837593,18,False
585,54,face_absent,warning,2026-09-06 22:31:33.837593,32,True
586,55,tab_switch,info,2026-09-01 19:12:08.643225,0,False
587,55,focus_loss,info,2026-09-01 19:36:35.643225,22,False
588,55,focus_loss,info,2026-09-01 19:30:48.643225,21,False
589,55,face_absent,warning,2026-09-01 19:15:33.643225,9,True
590,56,tab_switch,warning,2026-08-31 18:13:04.502375,0,True
591,56,tab_switch,warning,2026-08-31 19:26:19.502375,0,True
592,56,tab_switch,warning,2026-08-31 19:12:43.502375,0,True
593,56,tab_switch,warning,2026-08-31 18:26:48.502375,0,True
594,56,tab_switch,warning,2026-08-31 18:56:10.502375,0,True
595,56,tab_switch,warning,2026-08-31 18:59:06.502375,0,True
596,56,tab_switch,warning,2026-08-31 18:28:38.502375,0,True
597,56,tab_switch,warning,2026-08-31 18:53:56.502375,0,True
598,56,tab_switch,warning,2026-08-31 18:43:43.502375,0,True
599,56,tab_switch,warning,2026-08-31 18:59:22.502375,0,True
600,56,tab_switch,warning,2026-08-31 18:51:53.502375,0,True
601,56,focus_loss,warning,2026-08-31 18:10:25.502375,16,True
602,56,focus_loss,warning,2026-08-31 18:55:43.502375,13,True
603,56,focus_loss,warning,2026-08-31 18:32:15.502375,13,True
604,56,focus_loss,warning,2026-08-31 18:18:17.502375,14,True
605,56,focus_loss,warning,2026-08-31 19:02:12.502375,24,True
606,56,focus_loss,warning,2026-08-31 18:09:54.502375,5,True
607,56,focus_loss,warning,2026-08-31 18:09:06.502375,29,True
608,56,focus_loss,warning,2026-08-31 18:56:24.502375,5,True
609,56,focus_loss,warning,2026-08-31 18:48:19.502375,6,True
610,56,focus_loss,warning,2026-08-31 18:15:12.502375,28,True
611,56,focus_loss,warning,2026-08-31 18:05:38.502375,20,True
612,56,focus_loss,warning,2026-08-31 19:14:07.502375,21,True
613,56,focus_loss,warning,2026-08-31 18:42:27.502375,20,True
614,56,face_absent,warning,2026-08-31 18:14:08.502375,97,True
615,56,face_absent,warning,2026-08-31 18:53:32.502375,98,True
616,56,face_absent,warning,2026-08-31 18:45:43.502375,98,True
617,56,face_absent,warning,2026-08-31 18:55:11.502375,98,True
618,56,face_absent,warning,2026-08-31 18:04:28.502375,98,True
619,56,multi_face,critical,2026-08-31 18:36:43.502375,0,True
620,56,multi_face,critical,2026-08-31 19:19:25.502375,0,True
621,56,audio_spike,info,2026-08-31 18:40:06.502375,0,False
622,56,audio_spike,info,2026-08-31 18:45:27.502375,0,False
623,56,audio_spike,info,2026-08-31 18:11:35.502375,0,False
624,57,tab_switch,warning,2026-08-30 20:54:05.087715,0,True
625,57,tab_switch,warning,2026-08-30 21:22:13.087715,0,True
626,57,tab_switch,warning,2026-08-30 20:56:28.087715,0,True
627,57,tab_switch,warning,2026-08-30 20:21:58.087715,0,True
628,57,tab_switch,warning,2026-08-30 20:44:19.087715,0,True
629,57,tab_switch,warning,2026-08-30 21:24:40.087715,0,True
630,57,tab_switch,warning,2026-08-30 20:37:09.087715,0,True
631,57,tab_switch,warning,2026-08-30 21:04:52.087715,0,True
632,57,tab_switch,warning,2026-08-30 21:22:52.087715,0,True
633,57,tab_switch,warning,2026-08-30 21:31:10.087715,0,True
634,57,focus_loss,warning,2026-08-30 21:34:01.087715,22,True
635,57,focus_loss,warning,2026-08-30 20:09:52.087715,20,True
636,57,focus_loss,warning,2026-08-30 20:42:47.087715,22,True
637,57,focus_loss,warning,2026-08-30 20:30:54.087715,3,True
638,57,focus_loss,warning,2026-08-30 20:48:28.087715,11,True
639,57,focus_loss,warning,2026-08-30 20:54:12.087715,13,True
640,57,focus_loss,warning,2026-08-30 20:31:03.087715,3,True
641,57,focus_loss,warning,2026-08-30 20:25:50.087715,30,True
642,57,face_absent,warning,2026-08-30 21:23:36.087715,85,True
643,57,face_absent,warning,2026-08-30 21:01:00.087715,85,True
644,57,face_absent,warning,2026-08-30 20:15:47.087715,85,True
645,57,face_absent,warning,2026-08-30 20:25:39.087715,85,True
646,57,face_absent,warning,2026-08-30 21:32:43.087715,86,True
647,57,multi_face,critical,2026-08-30 20:10:28.087715,0,True
648,57,audio_spike,info,2026-08-30 20:18:48.087715,0,False
649,57,audio_spike,info,2026-08-30 21:18:42.087715,0,False
650,57,audio_spike,info,2026-08-30 20:35:39.087715,0,False
651,58,audio_spike,warning,2026-09-11 08:15:57.926081,0,False
652,58,focus_loss,warning,2026-09-11 08:16:02.297657,0,False
653,58,tab_switch,warning,2026-09-11 08:16:02.299876,0,True
654,58,audio_spike,warning,2026-09-11 08:16:50.153160,0,False
655,58,tab_switch,warning,2026-09-11 08:16:53.656192,0,True
656,58,focus_loss,warning,2026-09-11 08:16:53.655276,0,False
657,58,audio_spike,warning,2026-09-11 08:17:19.677893,0,False
658,58,focus_loss,warning,2026-09-11 08:17:24.111964,0,False
659,59,audio_spike,warning,2026-09-11 08:48:31.900505,0,False
660,59,multi_face,critical,2026-09-11 08:48:32.110433,0,True
661,59,multi_face,critical,2026-09-11 08:48:32.121248,0,True
662,59,multi_face,critical,2026-09-11 08:48:32.134894,0,True
663,59,multi_face,critical,2026-09-11 08:48:32.252380,0,True
664,59,multi_face,critical,2026-09-11 08:48:32.271737,0,True
665,60,focus_loss,info,2026-09-07 15:34:15.032348,6,False
666,60,face_absent,warning,2026-09-07 16:07:36.032348,10,True
667,60,audio_spike,info,2026-09-07 15:33:13.032348,0,False
668,61,focus_loss,info,2026-08-26 23:10:04.655774,15,False
669,61,focus_loss,info,2026-08-26 23:39:20.655774,20,False
670,61,face_absent,warning,2026-08-27 00:25:08.655774,39,True
671,62,tab_switch,info,2026-08-31 17:39:20.129035,0,False
672,62,tab_switch,info,2026-08-31 17:10:43.129035,0,False
673,62,face_absent,warning,2026-08-31 17:31:37.129035,47,True
674,63,tab_switch,info,2026-08-30 17:46:19.747745,0,False
675,63,focus_loss,info,2026-08-30 17:40:17.747745,9,False
676,63,face_absent,warning,2026-08-30 18:06:18.747745,15,True
677,63,audio_spike,info,2026-08-30 17:26:56.747745,0,False
678,64,focus_loss,info,2026-09-09 12:09:09.145172,24,False
679,64,face_absent,warning,2026-09-09 11:32:31.145172,22,True
680,65,tab_switch,warning,2026-09-08 08:43:35.878553,0,True
681,65,tab_switch,warning,2026-09-08 08:36:31.878553,0,True
682,65,tab_switch,warning,2026-09-08 08:53:24.878553,0,True
683,65,tab_switch,warning,2026-09-08 08:40:50.878553,0,True
684,65,tab_switch,warning,2026-09-08 08:19:16.878553,0,True
685,65,tab_switch,warning,2026-09-08 08:27:35.878553,0,True
686,65,focus_loss,info,2026-09-08 08:26:21.878553,7,False
687,65,focus_loss,info,2026-09-08 08:47:50.878553,26,False
688,65,focus_loss,info,2026-09-08 08:27:27.878553,20,False
689,65,focus_loss,info,2026-09-08 08:49:25.878553,26,False
690,65,focus_loss,info,2026-09-08 08:49:21.878553,16,False
691,65,face_absent,warning,2026-09-08 08:36:46.878553,87,True
692,65,multi_face,critical,2026-09-08 08:34:13.878553,0,True
693,65,audio_spike,info,2026-09-08 08:24:29.878553,0,False
694,66,tab_switch,warning,2026-09-12 11:22:41.978344,0,True
695,66,tab_switch,warning,2026-09-12 11:46:28.978344,0,True
696,66,tab_switch,warning,2026-09-12 10:33:43.978344,0,True
697,66,tab_switch,warning,2026-09-12 11:17:35.978344,0,True
698,66,tab_switch,warning,2026-09-12 11:17:09.978344,0,True
699,66,tab_switch,warning,2026-09-12 11:46:24.978344,0,True
700,66,tab_switch,warning,2026-09-12 11:28:57.978344,0,True
701,66,tab_switch,warning,2026-09-12 11:37:17.978344,0,True
702,66,focus_loss,warning,2026-09-12 11:40:35.978344,11,True
703,66,focus_loss,warning,2026-09-12 10:26:37.978344,30,True
704,66,focus_loss,warning,2026-09-12 10:40:41.978344,24,True
705,66,focus_loss,warning,2026-09-12 11:38:21.978344,24,True
706,66,focus_loss,warning,2026-09-12 11:01:28.978344,27,True
707,66,focus_loss,warning,2026-09-12 11:52:33.978344,27,True
708,66,face_absent,warning,2026-09-12 11:11:29.978344,86,True
709,66,face_absent,warning,2026-09-12 10:40:16.978344,86,True
710,66,face_absent,warning,2026-09-12 11:05:07.978344,86,True
711,66,multi_face,critical,2026-09-12 11:24:24.978344,0,True
712,66,multi_face,critical,2026-09-12 10:46:38.978344,0,True
713,66,multi_face,critical,2026-09-12 11:26:59.978344,0,True
714,66,audio_spike,info,2026-09-12 10:25:29.978344,0,False
715,66,audio_spike,info,2026-09-12 11:01:00.978344,0,False
716,66,audio_spike,info,2026-09-12 11:33:23.978344,0,False
717,66,audio_spike,info,2026-09-12 10:49:26.978344,0,False
718,67,tab_switch,warning,2026-08-28 03:57:55.787644,0,True
719,67,tab_switch,warning,2026-08-28 04:20:22.787644,0,True
720,67,tab_switch,warning,2026-08-28 03:16:19.787644,0,True
721,67,tab_switch,warning,2026-08-28 03:28:56.787644,0,True
722,67,focus_loss,info,2026-08-28 03:55:39.787644,14,False
723,67,focus_loss,info,2026-08-28 03:21:34.787644,10,False
724,67,focus_loss,info,2026-08-28 04:31:07.787644,10,False
725,67,focus_loss,info,2026-08-28 03:25:21.787644,5,False
726,67,face_absent,warning,2026-08-28 04:20:01.787644,40,True
727,67,face_absent,warning,2026-08-28 03:23:06.787644,40,True
728,67,audio_spike,info,2026-08-28 04:26:23.787644,0,False
729,67,audio_spike,info,2026-08-28 03:30:50.787644,0,False
730,67,audio_spike,info,2026-08-28 03:31:11.787644,0,False
731,68,tab_switch,warning,2026-09-03 12:26:15.859195,0,True
732,68,tab_switch,warning,2026-09-03 12:41:21.859195,0,True
733,68,tab_switch,warning,2026-09-03 12:53:16.859195,0,True
734,68,tab_switch,warning,2026-09-03 13:27:31.859195,0,True
735,68,tab_switch,warning,2026-09-03 12:49:47.859195,0,True
736,68,focus_loss,warning,2026-09-03 13:09:27.859195,17,True
737,68,focus_loss,warning,2026-09-03 12:15:19.859195,17,True
738,68,focus_loss,warning,2026-09-03 12:29:28.859195,10,True
739,68,focus_loss,warning,2026-09-03 12:44:57.859195,5,True
740,68,focus_loss,warning,2026-09-03 13:19:07.859195,3,True
741,68,focus_loss,warning,2026-09-03 12:30:13.859195,20,True
742,68,focus_loss,warning,2026-09-03 12:28:52.859195,21,True
743,68,face_absent,warning,2026-09-03 11:59:46.859195,38,True
744,68,face_absent,warning,2026-09-03 12:08:29.859195,38,True
745,68,face_absent,warning,2026-09-03 13:24:57.859195,38,True
746,68,audio_spike,info,2026-09-03 12:06:50.859195,0,False
747,68,audio_spike,info,2026-09-03 12:30:03.859195,0,False
748,68,audio_spike,info,2026-09-03 12:08:00.859195,0,False
749,69,tab_switch,info,2026-08-27 01:47:05.115430,0,False
750,69,tab_switch,info,2026-08-27 01:19:18.115430,0,False
751,69,tab_switch,info,2026-08-27 01:49:15.115430,0,False
752,69,focus_loss,warning,2026-08-27 01:42:33.115430,21,True
753,69,focus_loss,warning,2026-08-27 01:42:34.115430,10,True
754,69,focus_loss,warning,2026-08-27 01:38:04.115430,28,True
755,69,focus_loss,warning,2026-08-27 01:16:43.115430,9,True
756,69,focus_loss,warning,2026-08-27 01:39:42.115430,6,True
757,69,focus_loss,warning,2026-08-27 01:39:11.115430,14,True
758,69,focus_loss,warning,2026-08-27 01:42:09.115430,16,True
759,69,face_absent,warning,2026-08-27 01:13:58.115430,95,True
760,69,multi_face,critical,2026-08-27 01:54:23.115430,0,True
761,69,audio_spike,info,2026-08-27 01:17:00.115430,0,False
762,70,face_absent,warning,2026-08-30 15:26:32.099438,17,True
763,70,audio_spike,info,2026-08-30 15:45:46.099438,0,False
764,71,tab_switch,warning,2026-09-05 02:46:04.240951,0,True
765,71,tab_switch,warning,2026-09-05 02:38:27.240951,0,True
766,71,tab_switch,warning,2026-09-05 02:58:37.240951,0,True
767,71,tab_switch,warning,2026-09-05 02:02:33.240951,0,True
768,71,focus_loss,info,2026-09-05 02:52:59.240951,5,False
769,71,focus_loss,info,2026-09-05 02:17:41.240951,30,False
770,71,focus_loss,info,2026-09-05 02:29:17.240951,8,False
771,71,face_absent,warning,2026-09-05 02:34:42.240951,65,True
772,71,face_absent,warning,2026-09-05 02:34:24.240951,65,True
773,71,audio_spike,info,2026-09-05 02:16:08.240951,0,False
774,72,tab_switch,warning,2026-08-27 00:09:55.447833,0,True
775,72,tab_switch,warning,2026-08-27 00:18:59.447833,0,True
776,72,tab_switch,warning,2026-08-27 00:14:16.447833,0,True
777,72,tab_switch,warning,2026-08-26 23:51:37.447833,0,True
778,72,tab_switch,warning,2026-08-26 23:54:00.447833,0,True
779,72,tab_switch,warning,2026-08-27 00:01:18.447833,0,True
780,72,focus_loss,info,2026-08-26 23:45:02.447833,9,False
781,72,focus_loss,info,2026-08-27 00:18:03.447833,21,False
782,72,focus_loss,info,2026-08-27 00:02:27.447833,4,False
783,72,face_absent,warning,2026-08-26 23:44:57.447833,46,True
784,72,face_absent,warning,2026-08-26 23:44:28.447833,47,True
785,72,multi_face,critical,2026-08-27 00:20:55.447833,0,True
786,72,audio_spike,info,2026-08-27 00:13:35.447833,0,False
787,72,audio_spike,info,2026-08-27 00:15:22.447833,0,False
788,73,tab_switch,info,2026-08-30 06:24:29.887367,0,False
789,73,tab_switch,info,2026-08-30 06:47:19.887367,0,False
790,73,tab_switch,info,2026-08-30 07:10:20.887367,0,False
791,73,focus_loss,warning,2026-08-30 07:32:59.887367,6,True
792,73,focus_loss,warning,2026-08-30 07:34:15.887367,10,True
793,73,focus_loss,warning,2026-08-30 06:20:38.887367,22,True
794,73,focus_loss,warning,2026-08-30 06:26:24.887367,22,True
795,73,focus_loss,warning,2026-08-30 07:34:54.887367,16,True
796,73,focus_loss,warning,2026-08-30 07:26:35.887367,21,True
797,73,focus_loss,warning,2026-08-30 06:50:49.887367,13,True
798,73,face_absent,warning,2026-08-30 06:43:06.887367,83,True
799,73,audio_spike,info,2026-08-30 06:58:06.887367,0,False
800,73,audio_spike,info,2026-08-30 06:47:48.887367,0,False
801,73,audio_spike,info,2026-08-30 06:51:28.887367,0,False
802,74,tab_switch,info,2026-09-07 20:38:16.293059,0,False
803,74,focus_loss,info,2026-09-07 20:02:41.293059,21,False
804,74,face_absent,warning,2026-09-07 20:00:52.293059,5,True
805,74,audio_spike,info,2026-09-07 20:32:34.293059,0,False
806,75,tab_switch,info,2026-09-05 20:29:50.934558,0,False
807,75,face_absent,warning,2026-09-05 20:24:04.934558,9,True
808,76,tab_switch,info,2026-08-30 16:51:34.325142,0,False
809,76,tab_switch,info,2026-08-30 16:13:21.325142,0,False
810,76,focus_loss,info,2026-08-30 16:24:20.325142,7,False
811,76,face_absent,warning,2026-08-30 16:14:09.325142,47,True
812,76,audio_spike,info,2026-08-30 16:13:35.325142,0,False
813,77,tab_switch,info,2026-09-06 16:51:50.546651,0,False
814,77,tab_switch,info,2026-09-06 16:50:41.546651,0,False
815,77,face_absent,warning,2026-09-06 16:34:28.546651,18,True
816,77,audio_spike,info,2026-09-06 17:15:05.546651,0,False
817,78,tab_switch,warning,2026-09-10 20:58:55.037682,0,True
818,78,tab_switch,warning,2026-09-10 20:52:04.037682,0,True
819,78,tab_switch,warning,2026-09-10 21:11:12.037682,0,True
820,78,tab_switch,warning,2026-09-10 21:18:42.037682,0,True
821,78,tab_switch,warning,2026-09-10 21:10:14.037682,0,True
822,78,focus_loss,info,2026-09-10 20:41:42.037682,20,False
823,78,focus_loss,info,2026-09-10 20:46:11.037682,6,False
824,78,focus_loss,info,2026-09-10 20:51:13.037682,25,False
825,78,face_absent,warning,2026-09-10 21:18:17.037682,102,True
826,78,audio_spike,info,2026-09-10 20:43:30.037682,0,False
827,78,audio_spike,info,2026-09-10 21:06:15.037682,0,False
828,78,audio_spike,info,2026-09-10 21:20:48.037682,0,False
829,79,focus_loss,info,2026-08-26 15:19:23.363888,9,False
830,79,face_absent,warning,2026-08-26 14:49:52.363888,7,True
831,79,audio_spike,info,2026-08-26 15:18:21.363888,0,False
832,80,tab_switch,warning,2026-09-10 19:56:50.883809,0,True
833,80,tab_switch,warning,2026-09-10 19:57:34.883809,0,True
834,80,tab_switch,warning,2026-09-10 19:14:19.883809,0,True
835,80,tab_switch,warning,2026-09-10 19:30:22.883809,0,True
836,80,tab_switch,warning,2026-09-10 19:03:55.883809,0,True
837,80,tab_switch,warning,2026-09-10 19:14:28.883809,0,True
838,80,focus_loss,warning,2026-09-10 19:24:54.883809,26,True
839,80,focus_loss,warning,2026-09-10 19:30:20.883809,28,True
840,80,focus_loss,warning,2026-09-10 19:47:57.883809,28,True
841,80,focus_loss,warning,2026-09-10 19:52:24.883809,30,True
842,80,focus_loss,warning,2026-09-10 19:19:10.883809,28,True
843,80,focus_loss,warning,2026-09-10 19:13:06.883809,11,True
844,80,focus_loss,warning,2026-09-10 19:50:06.883809,28,True
845,80,face_absent,warning,2026-09-10 19:09:36.883809,26,True
846,80,face_absent,warning,2026-09-10 19:28:20.883809,26,True
847,80,face_absent,warning,2026-09-10 19:04:52.883809,27,True
848,80,audio_spike,info,2026-09-10 20:00:50.883809,0,False
849,81,tab_switch,warning,2026-09-08 18:09:18.630813,0,True
850,81,tab_switch,warning,2026-09-08 18:23:19.630813,0,True
851,81,tab_switch,warning,2026-09-08 18:18:31.630813,0,True
852,81,tab_switch,warning,2026-09-08 18:15:08.630813,0,True
853,81,tab_switch,warning,2026-09-08 18:00:51.630813,0,True
854,81,tab_switch,warning,2026-09-08 18:15:10.630813,0,True
855,81,tab_switch,warning,2026-09-08 18:20:05.630813,0,True
856,81,tab_switch,warning,2026-09-08 18:39:54.630813,0,True
857,81,tab_switch,warning,2026-09-08 18:30:53.630813,0,True
